"Tanggal","Tn","Tx","Tavg","RH_avg","RR","ss","ff_x","ddd_x","ff_avg","ddd_car"
"05-12-2023","23.5","31","27","86","8888","1.8","8","360","2","W "
"06-12-2023","23.1","31.6","27","87","85.9","5.5","2","200","1","C "
"07-12-2023","23.7","31.4","26.3","87","8888","0.5","3","250","1","SE"
"08-12-2023","22.5","31.6","28.3","79","65.1","3.9","3","200","1","C "
"09-12-2023","23.6","31","27","83","5.4","7.6","2","210","1","S "
"10-12-2023","22.8","30.5","27.2","86","17.8","2.9","2","200","0","C "
"11-12-2023","23.9","31.8","27.8","80","3.2","1.5","2","220","1","SW"
"12-12-2023","23.8","28.4","26.2","89","6.8","3.2","2","300","0","NE"
"13-12-2023","21.7","31.6","27.7","81","8","0.8","2","230","1","C "
"14-12-2023","23.5","30.4","26.9","86","47.5","4.8","2","210","0","C "
"15-12-2023","22.3","31.4","28","80","0.5","1.6","2","220","1","SW"
"16-12-2023","22.7","31.8","28","81","8888","5.4","4","200","1","C "
"17-12-2023","23.6","31.6","28","80","0","3.2","4","230","1","SW"
"18-12-2023","23.7","30.3","25.9","89","39.3","5.1","2","200","0","C "
"19-12-2023","23.4","31","26.7","89","89.9","0.8","2","250","1","C "
"20-12-2023","23.2","30.2","26.3","90","61.7","2.1","2","50","1","C "
