"Tanggal","Tn","Tx","Tavg","RH_avg","RR","ss","ff_x","ddd_x","ff_avg","ddd_car"
"24-09-2023","23.6","34.3","27.4","75","0.5","7.6","5","280","1","C "
"25-09-2023","22","36.5","29.1","64","0","4.4","4","340","1","C "
"26-09-2023","23","35.4","28.6","64","0","9.9","4","40","1","C "
"27-09-2023","22.4","35.3","28.6","64","0","9.8","5","30","1","C "
"28-09-2023","22.6","36","28.3","66","0","9.2","4","70","1","C "
"29-09-2023","23.4","36.1","29","65","0","9.8","5","30","1","C "
"30-09-2023","23.2","34.8","28.6","68","0","9.6","5","290","1","C "
"01-10-2023","23.4","34.8","28.4","69","0","8.8","4","30","1","C "
"01-10-2023","23.4","34.8","28.4","69","0","8.8","4","30","1","C "
"02-10-2023","23.2","34","27.8","72","0","8.7","4","10","1","C "
"03-10-2023","24","34.4","28.2","69","","5.3","4","320","1","C "
"04-10-2023","23","35.4","28.3","72","0","7.5","4","20","1","C "
"05-10-2023","23.8","34.6","28.5","76","0","9.8","5","330","1","C "
"06-10-2023","24.4","35.2","29.6","74","0","9.2","5","30","1","C "
"07-10-2023","24","35.2","28.9","73","0","8.9","4","100","1","C "
"08-10-2023","24.8","35.2","29.3","74","0","9","6","10","2","C "
"09-10-2023","24.8","35.2","29.3","72","0","8.9","6","30","2","C "
"10-10-2023","25.6","34.8","29.6","73","8888","9.9","3","350","1","C "
"11-10-2023","26.4","35.2","29.7","73","0","4.8","4","110","1","C "
"12-10-2023","24.8","35.8","29.6","70","8888","7.6","6","10","1","C "
"13-10-2023","25.2","35.4","29.3","72","0","4.8","5","270","1","C "
"14-10-2023","26","35.4","29.6","73","0","6.4","6","50","1","C "
"15-10-2023","25.8","35.2","29.7","70","0","5.9","6","10","1","C "
"16-10-2023","24.2","37.4","29.6","70","0","4.3","6","20","1","C "
"17-10-2023","25.2","36.4","30","68","0","8.8","4","10","1","C "
"18-10-2023","25.2","35.9","29.6","67","0","9","5","10","1","C "
"19-10-2023","24.2","34.7","29.2","70","0","10","6","30","2","NE"
"20-10-2023","25.6","35.1","29.5","72","0","9.7","4","40","1","C "
"21-10-2023","24.6","35.8","29.3","68","0","7.8","5","30","1","C "
"22-10-2023","25.8","35.8","29.9","69","0","10.2","4","360","1","C "
"23-10-2023","","","","","","","","","",""
"24-10-2023","24.6","35.8","29.3","68","0","7.5","4","350","1","C "
"25-10-2023","25.2","34","29.3","72","0","6.9","3","350","1","C "
"26-10-2023","24.8","35.1","29.2","72","0","3.3","7","10","1","C "
"27-10-2023","23.2","35.6","29.1","71","0","6.3","4","20","1","C "
"28-10-2023","24","36.2","30.2","68","0","8.6","6","360","1","C "
"29-10-2023","23.6","36.4","29.8","68","","10","4","40","1","C "
"30-10-2023","23.2","36.7","30","63","0","9.5","7","20","1","C "
"31-10-2023","24.7","35.6","30","71","0","9.7","4","360","1","C "
"01-11-2023","26","35.4","28.7","75","0.5","8.6","6","30","1","C "
"01-11-2023","25","34.6","28.6","71","0","8.1","4","50","2","SW"
"02-11-2023","24.4","34.5","29.3","70","0","6","4","260","2","SW"
"03-11-2023","25","34.4","28.9","72","0","8.2","5","10","2","S "
"04-11-2023","24.2","34.5","28","77","8888","5.4","5","260","2","S "
"05-11-2023","23.9","32.1","27.3","81","6","3.4","6","40","2","S "
"06-11-2023","23.6","33.9","28.9","75","0","1.7","4","70","2","SW"
"07-11-2023","24.9","34.8","29.6","71","0","7.2","5","80","2","SW"
"08-11-2023","25.4","33.9","29.4","72","0","7.2","4","150","2","SW"
"09-11-2023","24.4","34.5","29.1","71","0","7.9","4","350","2","SW"
"10-11-2023","25.2","34.4","28.9","75","0","4.7","4","30","2","SE"
"11-11-2023","24.8","34","28.5","76","3.4","4","5","30","2","SW"
"12-11-2023","","34.8","28.3","75","0","3.9","5","20","2","S "
"13-11-2023","24.8","34.2","29.7","71","11.5","6.4","7","40","2","S "
"14-11-2023","24.2","33.8","28.8","76","","8.2","6","50","2","SW"
"15-11-2023","24.5","34.2","28.5","75","3.6","6","4","300","2","S "
"16-11-2023","24.8","35.3","29.5","69","0","4.7","4","90","2","S "
"17-11-2023","24","34.8","29.6","73","8888","9.9","4","200","2","S "
"18-11-2023","25.7","34","28.6","74","0","6.7","5","350","2","S "
"19-11-2023","24.1","34.7","29.4","74","","4.8","5","10","2","S "
"20-11-2023","25","34.5","29.2","72","10.8","8.2","5","50","2","SW"
"21-11-2023","25.6","34.2","29.1","74","0","5.8","4","120","2","S "
"22-11-2023","","34.2","29.6","72","26.4","5","4","300","2","SW"
"23-11-2023","25.2","31.7","28","79","0","3.8","5","50","2","SW"
"24-11-2023","24.5","33","28","82","","2.8","6","120","2","SW"
"25-11-2023","24.7","28.4","25","95","3.4","2.2","4","40","2","SW"
"26-11-2023","22.2","33.2","28.5","75","48","0.3","4","40","2","SW"
"27-11-2023","24.5","31.6","27.1","82","0","6.6","4","50","2","SW"
"28-11-2023","23.8","33.4","28.3","78","0","1.7","4","70","2","W "
"29-11-2023","25.2","33.2","28.1","80","27","5.3","6","40","2","S "
"30-11-2023","24.4","32.1","27.1","84","39.9","7.7","3","320","2","S "
"01-12-2023","23.6","29.4","26.3","89","1.5","3.5","3","260","2","E "
"01-12-2023","23.6","29.4","26.3","89","1.5","3.5","3","260","2","E "
"02-12-2023","24.8","33.6","28.2","77","2.1","0","4","50","2","S "
"03-12-2023","23.8","32.3","27.6","80","0","6.9","3","250","2","S "
"04-12-2023","24.8","28.6","25.9","89","1.5","1.9","3","110","2","S "
"05-12-2023","23.2","32.4","28.4","76","0","0.1","4","60","2","E "
"06-12-2023","23.6","33.4","28.4","77","0","8.5","4","330","2","S "
"07-12-2023","25","32.5","28.5","79","0","7.7","4","230","2","SW"
"08-12-2023","25.2","33.8","28.4","79","0","1.9","4","340","2","SW"
"09-12-2023","25","33.1","28.2","79","8888","4.7","3","310","2","S "
"10-12-2023","24.8","32","28.4","78","0","2.6","3","60","2","S "
"11-12-2023","24.4","33.7","29","73","0","0.5","8","250","2","N "
"12-12-2023","23.5","34","28.7","74","0","8.9","4","170","2","SW"
"13-12-2023","24.1","33.6","29.1","72","0","6.9","5","320","2","SW"
"14-12-2023","24.8","34.4","29.3","69","0","9.6","6","340","3","SW"
"15-12-2023","23.5","34.6","29.2","68","0","9.4","5","240","2","SW"
"16-12-2023","24.4","34.6","29.2","66","0","9.5","4","320","3","SW"
"17-12-2023","24","34.4","29.2","69","0","10.4","4","310","3","SW"
"18-12-2023","","35.6","29.5","67","0","10.4","6","310","3","SW"
"19-12-2023","","35.8","28.8","61","0","10.3","7","250","3","SW"
"20-12-2023","22.2","35.7","31.8","45","0","8.4","5","270","4","W "
