Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
07-11-2023,22.4,32.4,27.1,86,3,5.9,4,310,1,C 
08-11-2023,23,34.6,28.1,80,71.8,5.5,3,340,1,E 
09-11-2023,23.5,31.9,27.1,83,0,6.2,4,230,2,N 
10-11-2023,23.1,33.3,28,83,0,7.4,3,260,1,NW
11-11-2023,23.6,31.2,26.9,86,16.3,6.1,5,10,1,SE
12-11-2023,23.8,31.8,27.4,84,1.5,3.4,3,300,1,N 
13-11-2023,23.2,33.4,27.4,82,0,3.1,4,320,2,SE
14-11-2023,23.2,33.5,28.5,80,0,5.7,4,330,1,C 
15-11-2023,24,33.4,28.3,80,0,6.5,3,330,1,C 
16-11-2023,23.9,33,28.3,80,0,7.1,4,320,1,C 
17-11-2023,24,34.1,28.7,78,0,8.2,4,300,1,C 
18-11-2023,23.9,33.7,28.8,79,0.2,7.2,4,260,2,W 
19-11-2023,24.2,33.6,28.3,80,1.2,8.7,4,170,1,C 
20-11-2023,24.5,34.5,28.1,81,0,5.7,5,180,2,NE
21-11-2023,24.4,35.4,29,74,0,7.6,7,170,2,E 
22-11-2023,24,34.3,29.4,74,0,7.7,6,110,3,E 
23-11-2023,24.6,34.3,29,78,0.2,7.4,5,110,2,E 
24-11-2023,24.6,31,26,90,21.5,8.7,3,170,1,E 
25-11-2023,23.8,32.1,26.5,90,13.5,2,4,350,1,C 
26-11-2023,24,30.3,25.9,92,52.9,4.6,4,340,1,E 
27-11-2023,23,32.5,25.5,91,6.9,1,3,330,1,E 
28-11-2023,22.9,32.5,26.9,88,56,3,3,350,1,S 
29-11-2023,24.4,30.7,26.1,91,10.5,3.7,3,200,1,C 
30-11-2023,23.2,29.1,24.9,92,4,2,2,170,1,C 
01-12-2023,22,31.2,26.9,88,2.5,0.1,5,50,2,NE
01-12-2023,22,31.2,26.9,88,2.5,0.1,5,50,2,NE
02-12-2023,22.8,32.7,27.1,89,7.4,5.2,4,350,1,E 
03-12-2023,24.2,32.3,26.3,89,27.5,3.4,4,320,1,C 
04-12-2023,23.1,31.6,26.2,90,29.3,3.9,6,190,1,E 
05-12-2023,22.9,32.2,27.3,87,5.3,3.5,4,310,1,C 
06-12-2023,23.9,31,27.1,86,8.1,6,4,250,1,W 
07-12-2023,23.3,33.2,28.2,81,25.7,6.8,3,260,1,C 
08-12-2023,24.4,32.1,28.1,82,0,8.7,5,260,2,W 
09-12-2023,25,31.1,27.1,83,0,7,5,250,2,W 
10-12-2023,23.2,32.7,27.7,82,0,4.6,4,300,2,E 
11-12-2023,23.8,32.1,27,86,0,6.3,4,10,2,N 
12-12-2023,23.8,31.5,27.1,87,7.7,3,4,340,1,C 
13-12-2023,23.9,31.8,27.2,86,18.6,5.8,5,360,2,N 
14-12-2023,24,28.4,25.4,93,22.8,3,4,260,1,C 
15-12-2023,22.8,31.4,27.4,86,15.6,0.4,5,10,2,N 
16-12-2023,23.8,31.4,27.2,89,0,6.5,3,350,1,C 
17-12-2023,24.7,30.8,27.3,86,3.9,4.8,5,300,1,C 
18-12-2023,23.4,33,28.6,80,0,8.8,4,290,2,W 
19-12-2023,24.6,31.7,27.2,86,0,9,4,330,1,C 
20-12-2023,23.1,32.5,29.5,77,0,4.8,3,330,2,N 
