Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
28-11-2023,24.2,31.2,25,94,47,5.5,8,280,2,NE
29-11-2023,23.4,34,28.6,81,31.5,2.5,4,220,1,C 
30-11-2023,24.2,35.2,27.6,83,,8,4,30,2,C 
01-12-2023,24.3,32.8,26.8,90,1.5,6.8,6,300,2,C 
02-12-2023,,31,27.2,86,14.9,3.9,5,50,2,NE
03-12-2023,24,35,26.3,87,,0,5,350,2,C 
04-12-2023,,,,,,,,,,
05-12-2023,23.6,33,28.1,82,13.9,0,4,310,1,C 
06-12-2023,24.5,33.4,28.3,84,2,8.3,4,200,2,S 
07-12-2023,25.7,28.6,24.8,95,1.2,4.8,5,300,2,NE
08-12-2023,23.8,32.2,28.1,82,59.3,0.6,4,290,2,C 
09-12-2023,25,32.8,28.3,84,,6.2,4,210,2,S 
10-12-2023,25.2,31.2,27.4,84,3.5,2.6,4,340,2,C 
11-12-2023,24.4,33,28.4,82,8888,0,5,360,2,N 
12-12-2023,25.8,32.3,28.1,86,2,5.2,3,10,2,N 
13-12-2023,25.6,30.2,27.2,90,9.7,1.1,3,20,2,N 
14-12-2023,25.4,34,28,82,3.9,0.4,5,240,3,E 
15-12-2023,24.8,30,26.6,88,23.3,8.6,4,360,2,N 
16-12-2023,24.3,34,28,81,0,1.1,5,40,2,NW
17-12-2023,23.4,29,26.4,91,127.6,8.5,6,350,2,NE
18-12-2023,24.6,33,28,83,0,0.8,6,160,2,S 
19-12-2023,24.8,33.8,28.6,80,0,1.9,6,280,2,S 
20-12-2023,25.4,,29.6,78,,7.3,4,60,2,S 
