Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
26-08-2023,24,35.1,,,8888,5.4,5,220,1,C 
27-08-2023,23.6,34.2,28.3,78,,8.5,4,210,2,C 
28-08-2023,24.1,32.8,27.8,80,3.4,7.3,5,200,2,SW
29-08-2023,23.8,33.6,29,74,0,3.1,5,220,2,C 
30-08-2023,24,36.2,29.2,78,0,5.5,4,240,2,SW
31-08-2023,25.1,36.2,29.6,78,0,9.9,4,260,2,SW
01-09-2023,24.8,35.4,28.9,82,0,9.3,5,260,1,C 
02-09-2023,24.6,34.7,28.7,79,0,8,4,240,1,C 
03-09-2023,25,33.4,28.5,77,8888,5,5,220,1,SW
04-09-2023,23.8,35.8,,,2,2.7,3,80,1,C 
05-09-2023,24,35.2,28.6,80,2.5,8,3,120,1,C 
06-09-2023,23.6,35,28.3,81,0,6.5,4,200,2,S 
07-09-2023,23.6,29.8,26.2,92,0,10,4,30,1,C 
08-09-2023,24.6,34.6,28.1,80,7.1,0,5,220,1,C 
09-09-2023,23.8,31.4,26.9,84,0,8,3,80,1,C 
10-09-2023,24.4,36.6,28.9,76,0,0,3,100,2,E 
11-09-2023,25.5,30.5,27,86,0,9.1,5,200,2,S 
12-09-2023,23,32.7,25.6,90,0.8,3.2,5,210,1,S 
13-09-2023,23,36,27.6,82,34.2,4.4,8,250,1,C 
14-09-2023,22.7,35.3,27.3,82,47.5,9.6,3,110,1,C 
15-09-2023,22.3,33.7,26.4,89,0,5.2,11,290,2,W 
16-09-2023,22.2,33.8,27.9,82,55.4,5.8,3,270,1,C 
17-09-2023,24.6,33,27.9,86,8888,7,3,220,1,C 
18-09-2023,24.3,35.6,27.5,86,0,4.8,4,220,1,C 
19-09-2023,21.9,33.7,27.5,87,27.2,10,3,250,0,C 
20-09-2023,24.9,35,28.2,85,0,4.1,5,250,2,C 
21-09-2023,24,34.4,27.6,87,60.1,6.5,10,160,2,SW
22-09-2023,25.3,33.8,28.8,75,17.7,7.7,5,220,2,C 
23-09-2023,23.4,34.6,29.5,72,0,9,5,210,2,S 
24-09-2023,24.4,35.6,28.1,84,0,8,4,230,1,C 
25-09-2023,23.8,35,28.7,80,8888,5.2,7,270,2,C 
26-09-2023,24.6,35.4,29.1,80,0,6.6,6,270,2,SW
27-09-2023,22.7,33.7,27.1,87,72.3,9,2,220,1,C 
28-09-2023,24.7,33.8,28.4,86,8888,5,3,120,1,C 
29-09-2023,24.6,34.8,28,81,0.5,4,3,260,1,C 
30-09-2023,24,33.7,27.4,85,8888,7.6,5,220,1,C 
01-10-2023,25,33.2,28.3,84,0,4.2,6,220,1,C 
02-10-2023,24.4,34.4,28.6,83,0,3,4,270,1,C 
03-10-2023,24.6,35.2,29.2,80,0,9,3,80,1,C 
04-10-2023,25.4,35.7,28.9,84,5.5,7.8,3,360,1,C 
05-10-2023,25.4,35.2,28.6,84,0,6.8,4,40,1,C 
06-10-2023,23.2,34.8,28.5,78,8888,6.2,3,250,1,C 
07-10-2023,23.6,34.8,28.7,81,,7.8,4,360,1,C 
08-10-2023,23.6,36.2,29.1,79,0,8.1,3,100,1,C 
09-10-2023,23.8,35.8,28.3,82,0,10,5,260,2,W 
10-10-2023,25,31.8,27.4,86,8888,9.5,3,120,1,S 
11-10-2023,24.4,34.3,,,0,1.8,3,190,1,C 
12-10-2023,25.8,36.1,28.5,82,0,2.2,3,70,1,C 
13-10-2023,24.5,32.2,26.7,90,8888,7,4,340,2,S 
14-10-2023,24.1,31.4,27.6,88,32,4.2,3,240,1,W 
15-10-2023,24.6,34.2,27.9,85,0,0.8,4,270,1,C 
16-10-2023,24.4,31.2,26.1,93,8888,5.7,2,100,1,C 
17-10-2023,23.4,34.5,,,25.5,1.6,4,320,1,C 
18-10-2023,24.1,32,27,89,0.2,4.2,3,30,1,C 
19-10-2023,24.1,33.6,27.5,86,0.5,4,3,220,1,S 
20-10-2023,23.7,35.2,27.2,88,16,5.5,5,360,1,C 
21-10-2023,23.4,35.2,28.3,83,29.2,6,3,330,1,C 
22-10-2023,23.7,33.6,28,87,0,9.6,5,180,1,C 
23-10-2023,,,,,,,,,,
24-10-2023,24,34.6,28.9,80,0,8.6,3,150,1,C 
25-10-2023,24,35.4,28,83,8888,10,3,240,1,SW
26-10-2023,24,33.6,27.5,86,0,9,4,250,1,C 
27-10-2023,23.6,34.3,28.8,79,8888,5.3,2,80,1,C 
28-10-2023,24.4,35.6,29.1,81,0,8.1,4,30,1,C 
29-10-2023,24.4,36.4,30,75,8888,8.3,3,230,1,C 
30-10-2023,24.3,34.4,28.7,81,0,10,4,310,1,C 
31-10-2023,24,35.8,29.1,76,,7.5,4,90,1,C 
01-11-2023,23.8,37,29.3,76,,8.5,3,60,1,C 
02-11-2023,24.6,34.2,26.7,87,0,9.6,3,20,1,C 
03-11-2023,23.8,33.2,26.1,92,5.3,3.5,3,230,1,SW
04-11-2023,23.6,35.4,27.6,84,8.3,0.3,3,30,1,C 
05-11-2023,24.1,36,29.1,77,0,7,2,240,1,C 
06-11-2023,24.2,36.7,27.8,82,,8.5,4,140,2,S 
07-11-2023,24.1,34.8,28,83,0.5,6.7,4,30,1,C 
08-11-2023,24,36.4,28.7,77,8888,8.8,4,300,2,E 
09-11-2023,23.6,34.6,27.7,82,2,8.5,3,140,1,C 
10-11-2023,23.2,34,27.3,83,8.5,5.2,4,10,1,C 
11-11-2023,23.3,27.8,25.4,94,10.2,7.5,3,300,1,W 
12-11-2023,23.3,33.1,27.5,84,2.8,0.2,2,360,1,C 
13-11-2023,23.8,33.3,27.3,82,0,5.7,5,230,1,C 
14-11-2023,23.5,35,27,90,7.1,5.5,4,30,1,C 
15-11-2023,24.3,35.6,28.1,82,3.2,4,4,350,1,C 
16-11-2023,23.4,33.2,27.1,88,0.3,8,6,340,1,S 
17-11-2023,24.1,34.8,28.5,82,8.6,6,3,270,1,W 
18-11-2023,23.6,34.1,28,85,7,9.1,4,330,1,C 
19-11-2023,24,34.6,27,86,12,4,3,250,1,SW
20-11-2023,24,34.4,27.9,83,0.8,5,4,80,2,C 
21-11-2023,23.2,32.2,27.1,91,35.2,9,3,240,1,SW
22-11-2023,24,33.6,28.1,85,0.3,2,4,360,1,C 
23-11-2023,24,31,27.2,91,0,7,3,30,1,C 
24-11-2023,25,30.4,25.8,93,6.9,2,4,20,1,C 
25-11-2023,23.6,33.4,28,85,0.2,0,3,240,0,C 
26-11-2023,24,28.6,25.9,95,2,5.5,2,160,1,S 
27-11-2023,24,33.2,27,87,1.7,,2,250,1,C 
28-11-2023,23.7,33.8,27.6,85,8888,2.5,4,30,1,C 
29-11-2023,24,34.6,27.8,84,8888,6.5,3,10,1,C 
30-11-2023,24.4,32.2,27.4,89,0.3,6.5,3,340,1,C 
01-12-2023,24.2,31.2,26.3,94,9.3,3.8,2,120,1,S 
02-12-2023,24.9,34.6,27.3,85,7.3,2,3,80,1,C 
03-12-2023,23.8,30.4,26.2,93,5.3,5.6,2,290,1,C 
04-12-2023,24.1,32,27.2,87,5.6,1,4,340,1,C 
05-12-2023,23.8,33.4,27.8,84,0,1.7,3,160,1,C 
06-12-2023,24.2,34.4,27.3,82,0.3,,6,230,2,C 
07-12-2023,22.6,34.3,27.9,84,62.8,7.2,4,240,2,SW
08-12-2023,23.2,28.4,26,92,5.8,8.5,1,250,1,S 
09-12-2023,24.5,32.4,27.4,88,8888,1.2,3,80,1,C 
10-12-2023,24.4,33.9,27.6,84,8888,1.5,7,330,1,C 
11-12-2023,24,33.3,27.5,85,8888,8,3,260,1,C 
12-12-2023,24,32.9,26.7,88,0,3,4,100,1,C 
13-12-2023,23.4,34,27.5,85,0.9,4.2,3,330,1,S 
14-12-2023,23.5,33.4,27.7,84,8888,6.7,3,10,1,C 
15-12-2023,24,32.8,28,83,0,5.2,4,40,1,C 
16-12-2023,24.1,33.2,27.7,88,0.5,7.2,4,70,1,C 
17-12-2023,24.6,35,28.3,80,0.3,4,5,340,2,C 
18-12-2023,24.6,33.6,27.5,85,0,4.4,3,340,1,C 
19-12-2023,24.7,33.4,27.8,82,0,4.5,6,210,2,C 
20-12-2023,23.4,36,31.4,69,0,7,4,210,2,C 
